survey_year,stratum,survey_species,estimate,standard_error
2018,75,GOLD,23063,7600
2018,75,MALL,184018,57572
2018,75,MERG,8593,2825
2018,75,NOPI,11424,4333
2018,75,NSHO,68587,40155
2018,75,POND,172437,24310
2018,75,REDH,44010,15829
2018,75,RNDU,38421,8599
2018,75,RUDU,32130,16635
2018,75,SCAU,100682,32054
2018,75,SWAN,107,104
2018,76,AGWT,62066,13158
2018,76,AMCO,5861,2892
2018,76,AMWI,53409,8523
2018,76,BUFF,90299,11945
2018,76,BWTE,52180,7367
2018,76,CAGO,63424,20625
2018,76,CANV,416,415
2018,76,GADW,4898,1793
2018,76,GOLD,13971,5527
2018,76,MALL,212025,45396
2018,76,NOPI,9389,5947
2018,76,NSHO,51782,20695
2018,76,POND,249578,18163
2018,76,REDH,7942,3118
2018,76,RNDU,55089,16191
2018,76,RUDU,6001,3955
2018,76,SCAU,58943,13731
2018,76,SWAN,8172,4713
2018,77,AGWT,866257,165216
2018,77,AMCO,3708,2509
2018,77,AMWI,301517,80272
2018,77,BUFF,240707,50225
2018,77,BWTE,216470,74959
2018,77,CAGO,95963,28908
2018,77,CANV,1359,1471
2018,77,GADW,7979,4334
2018,77,GOLD,66321,25478
2018,77,MALL,328636,71515
2018,77,MERG,6666,3076
2018,77,NOPI,68416,9524
2018,77,NSHO,56789,11784
2018,77,REDH,3265,3539
2018,77,RNDU,291195,48841
2018,77,SCAU,202542,63782
2018,77,SWAN,3412,1582
2019,1,AGWT,3324,3144
2019,1,AMWI,3188,1999
2019,1,CAGO,361,343
2019,1,CANV,4852,3231
2019,1,GOLD,450,426
2019,1,MALL,8910,6272
2019,1,MERG,872,519
2019,1,NOPI,3132,2632
2019,1,NSHO,2926,2041
2019,1,RNDU,251,236
2019,1,SCAU,5564,4014
2019,1,SWAN,2433,1793
2019,2,AGWT,9438,4287
2019,2,AMWI,9144,4230
2019,2,BUFF,4942,1652
2019,2,CANV,1845,1212
2019,2,MALL,8131,3002
2019,2,NOPI,2287,1445
2019,2,NSHO,509,482
2019,2,RNDU,2136,1136
2019,2,SCAU,24179,5051
2019,2,SWAN,1974,506
2019,3,AGWT,39020,10824
2019,3,AMWI,43201,14270
2019,3,BUFF,15555,4847
2019,3,CAGO,1639,1015
2019,3,CANV,14983,7348
2019,3,GADW,431,418
2019,3,GOLD,11257,5086
2019,3,MALL,43266,15865
2019,3,MERG,2790,2080
2019,3,NOPI,8361,3680
2019,3,NSHO,32052,13142
2019,3,RNDU,10542,5140
2019,3,SCAU,39471,12865
2019,3,SWAN,6591,1548
2019,4,AGWT,140099,21746
2019,4,AMWI,158361,19175
2019,4,BUFF,15178,6285
2019,4,CAGO,13364,8162
2019,4,CANV,39990,16383
2019,4,GOLD,4910,2410
2019,4,MALL,115560,22471
2019,4,MERG,1727,1036
2019,4,NOPI,83638,11922
2019,4,NSHO,112084,27086
2019,4,REDH,423,442
2019,4,RNDU,27884,8143
2019,4,SCAU,104954,32734
2019,4,SWAN,5984,3283
2019,5,AGWT,9734,3806
2019,5,AMWI,8002,2709
2019,5,BUFF,291,280
2019,5,CAGO,3621,2200
2019,5,GOLD,565,545
2019,5,MALL,13417,4124
2019,5,MERG,597,454
2019,5,NOPI,12971,3274
2019,5,NSHO,21246,5661
2019,5,RNDU,944,611
2019,5,SCAU,7553,2945
2019,5,SWAN,1723,478
2019,6,AGWT,15735,4236
2019,6,AMWI,17501,4636
2019,6,BUFF,1357,719
2019,6,CAGO,2711,1406
2019,6,CANV,253,268
2019,6,GOLD,376,398
2019,6,MALL,17676,7250
2019,6,MERG,397,287
2019,6,NOPI,21977,4407
2019,6,NSHO,5238,3432
2019,6,RNDU,2305,1261
2019,6,SCAU,15271,3745
2019,6,SWAN,2450,951
2019,7,AGWT,2473,1188
2019,7,AMWI,2033,752
2019,7,BUFF,74,70
2019,7,CAGO,7590,4699
2019,7,MALL,8665,2263
2019,7,MERG,152,143
2019,7,NOPI,399,189
2019,7,NSHO,800,267
2019,7,RNDU,1120,655
2019,7,SCAU,72,68
2019,7,SWAN,816,131
2019,8,AGWT,27499,9770
2019,8,AMWI,15158,5041
2019,8,CAGO,634,638
2019,8,MALL,28140,8278
2019,8,MERG,2507,1113
2019,8,NOPI,37121,9433
2019,8,NSHO,16622,8431
2019,8,SCAU,38726,11166
2019,8,SWAN,7566,1673
2019,9,AGWT,130243,33278
2019,9,AMWI,71790,12703
2019,9,BUFF,386,369
2019,9,CAGO,172293,101682
2019,9,CANV,2019,1045
2019,9,GOLD,750,718
2019,9,MALL,84131,14784
2019,9,MERG,2374,1177
2019,9,NOPI,135265,23489
2019,9,NSHO,70068,13599
2019,9,RNDU,1253,959
2019,9,SCAU,163972,25462
2019,9,SWAN,58267,9545
2019,10,AGWT,16444,10344
2019,10,AMWI,11870,11041
2019,10,CAGO,17054,5702
2019,10,MALL,10142,7359
2019,10,MERG,1963,1121
2019,10,NOPI,75422,39487
2019,10,NSHO,28755,12226
2019,10,SCAU,23321,11348
2019,10,SWAN,5480,3171
2019,11,AGWT,18901,7579
2019,11,AMWI,32991,10042
2019,11,BUFF,421,451
2019,11,CAGO,8821,3466
2019,11,CANV,549,538
2019,11,MALL,17226,4514
2019,11,MERG,861,597
2019,11,NOPI,39651,16146
2019,11,NSHO,20994,5758
2019,11,RNDU,909,888
2019,11,SCAU,32509,4932
2019,11,SWAN,9948,2116
2019,12,AGWT,3492,936
2019,12,AMWI,24896,7566
2019,12,CAGO,3057,2445
2019,12,CANV,13844,6466
2019,12,GOLD,1206,1144
2019,12,MALL,5797,2841
2019,12,MERG,13153,8894
2019,12,NOPI,10368,4134
2019,12,NSHO,10493,5833
2019,12,RNDU,1343,1270
2019,12,SCAU,42970,13688
2019,12,SWAN,1114,460
2019,13,AGWT,51818,16932
2019,13,AMWI,181279,42510
2019,13,BUFF,609,612
2019,13,BWTE,11357,8260
2019,13,CAGO,2289,1480
2019,13,CANV,9272,5855
2019,13,GADW,3349,1372
2019,13,GOLD,6959,3447
2019,13,MALL,87153,30508
2019,13,NOPI,51278,18991
2019,13,NSHO,52861,24319
2019,13,RNDU,42069,13029
2019,13,SCAU,69371,14200
2019,13,SWAN,3855,1117
2019,14,AGWT,212172,47579
2019,14,AMWI,482494,149683
2019,14,BUFF,13505,5810
2019,14,BWTE,9001,9040
2019,14,CAGO,60455,14889
2019,14,CANV,13566,8640
2019,14,GOLD,31515,14845
2019,14,MALL,211094,46482
2019,14,MERG,1663,928
2019,14,NOPI,180548,55655
2019,14,NSHO,38846,16821
2019,14,REDH,679,720
2019,14,RNDU,107915,24413
2019,14,SCAU,523278,93099
2019,14,SWAN,15277,9806
2019,15,AGWT,174716,49769
2019,15,AMWI,126859,35640
2019,15,BUFF,18469,10368
2019,15,CAGO,64302,38848
2019,15,CANV,2405,1855
2019,15,GADW,2823,2155
2019,15,GOLD,13408,10195
2019,15,MALL,153926,24159
2019,15,MERG,7076,2492
2019,15,NOPI,56809,11944
2019,15,NSHO,6481,8001
2019,15,RNDU,83987,16818
2019,15,SCAU,200943,78717
2019,15,SWAN,1393,134
2019,16,AGWT,175274,31242
2019,16,AMWI,212107,84145
2019,16,BUFF,38428,25342
2019,16,BWTE,64026,28348
2019,16,CAGO,27523,12895
2019,16,CANV,6434,4603
2019,16,GOLD,89674,27899
2019,16,MALL,54450,22112
2019,16,MERG,37068,14801
2019,16,NOPI,56164,18193
2019,16,NSHO,4335,3074
2019,16,RNDU,24965,11371
2019,16,SCAU,261670,58258
2019,16,SWAN,3105,1071
2019,17,AGWT,294044,63721
2019,17,AMCO,2208,1933
2019,17,AMWI,200885,42016
2019,17,BUFF,81851,26906
2019,17,BWTE,178841,56720
2019,17,CAGO,25973,12825
2019,17,CANV,8500,5053
2019,17,GADW,2850,3148
2019,17,GOLD,45696,14713
2019,17,MALL,329492,75719
2019,17,MERG,3572,1905
2019,17,NOPI,73577,10876
2019,17,NSHO,63811,17315
2019,17,REDH,5103,3559
2019,17,RNDU,112137,30521
2019,17,SCAU,199689,66440
2019,17,SWAN,1172,676
2019,18,AGWT,138264,31353
2019,18,AMWI,82138,31787
2019,18,BUFF,48719,27220
2019,18,CAGO,4885,6106
2019,18,GADW,2681,2070
2019,18,GOLD,6366,6577
2019,18,MALL,72483,15489
2019,18,NOPI,11728,2675
2019,18,NSHO,3077,3186
2019,18,RNDU,86847,56801
2019,18,SCAU,145389,53220
2019,20,AGWT,19023,3354
2019,20,AMCO,9762,4046
2019,20,AMWI,11929,3576
2019,20,BUFF,4245,1932
2019,20,BWTE,39609,15320
2019,20,CAGO,9802,5818
2019,20,CANV,33648,16167
2019,20,GADW,5532,2083
2019,20,GOLD,7664,2902
2019,20,MALL,64129,15073
2019,20,MERG,385,237
2019,20,NOPI,12909,3598
2019,20,NSHO,27874,11597
2019,20,REDH,8804,4230
2019,20,RNDU,9551,2624
2019,20,RUDU,9308,2194
2019,20,SCAU,6830,2071
2019,20,SWAN,253,242
2019,21,AGWT,44073,9046
2019,21,AMWI,9940,5337
2019,21,BUFF,21641,5045
2019,21,BWTE,1449,1441
2019,21,CAGO,41893,9289
2019,21,MALL,125512,28348
2019,21,MERG,54981,19142
2019,21,RNDU,52949,10568
2019,21,SCAU,53213,11647
2019,21,SWAN,544,300
2019,22,AGWT,30233,13384
2019,22,AMCO,19768,17273
2019,22,AMWI,14097,4648
2019,22,BUFF,34373,12174
2019,22,CAGO,41031,14993
2019,22,CANV,1918,1239
2019,22,GADW,2252,1386
2019,22,GOLD,642,647
2019,22,MALL,102820,23087
2019,22,MERG,23782,7820
2019,22,NOPI,657,641
2019,22,NSHO,11201,6808
2019,22,RNDU,47198,9130
2019,22,RUDU,9532,8117
2019,22,SCAU,55970,22408
2019,22,SWAN,370,361
2019,23,AGWT,65237,15058
2019,23,AMWI,7909,3746
2019,23,BUFF,71423,26002
2019,23,CAGO,55631,17742
2019,23,GOLD,2401,1561
2019,23,MALL,156864,34766
2019,23,MERG,104164,27054
2019,23,RNDU,44498,15582
2019,23,SCAU,33366,8335
2019,23,SWAN,1154,988
2019,24,AGWT,60271,18173
2019,24,AMWI,59953,20544
2019,24,BUFF,50759,12974
2019,24,CAGO,157235,32239
2019,24,CANV,3399,2574
2019,24,GOLD,11090,4920
2019,24,MALL,260269,53059
2019,24,MERG,191306,75053
2019,24,REDH,510,519
2019,24,RNDU,102647,17129
2019,24,SCAU,87380,29591
2019,24,SWAN,7054,4785
2019,25,AGWT,14922,4769
2019,25,AMCO,533,520
2019,25,AMWI,12275,5281
2019,25,BUFF,7002,3285
2019,25,BWTE,3768,1294
2019,25,CAGO,33693,10841
2019,25,CANV,19342,8475
2019,25,GADW,2064,829
2019,25,GOLD,4413,2556
2019,25,MALL,83552,17869
2019,25,MERG,18357,4162
2019,25,NOPI,2709,1203
2019,25,NSHO,6713,3099
2019,25,REDH,3343,2145
2019,25,RNDU,43442,15017
2019,25,RUDU,1008,984
2019,25,SCAU,23748,11666
2019,25,SWAN,7128,5413
2019,26,AGWT,185004,37375
2019,26,AMCO,289816,95155
2019,26,AMWI,110922,27562
2019,26,BUFF,88498,21551
2019,26,BWTE,486416,68090
2019,26,CAGO,170209,36050
2019,26,CANV,106280,25427
2019,26,GADW,308555,73953
2019,26,GOLD,35163,10940
2019,26,MALL,495745,57293
2019,26,MERG,4845,2087
2019,26,NOPI,51192,9857
2019,26,NSHO,280002,58673
2019,26,POND,560981,56461
2019,26,REDH,149640,27993
2019,26,RNDU,7716,2907
2019,26,RUDU,74183,24261
2019,26,SCAU,236423,53910
2019,26,SWAN,412,307
2019,27,AGWT,52151,14998
2019,27,AMCO,92294,56710
2019,27,AMWI,51158,17011
2019,27,BUFF,2862,1039
2019,27,BWTE,115374,22720
2019,27,CAGO,50073,16029
2019,27,CANV,14500,4080
2019,27,GADW,114268,25703
2019,27,GOLD,896,886
2019,27,MALL,169297,28131
2019,27,NOPI,23429,6632
2019,27,NSHO,179149,23750
2019,27,POND,157955,28279
2019,27,REDH,8002,1221
2019,27,RNDU,2860,2003
2019,27,RUDU,3471,2367
2019,27,SCAU,45053,10574
2019,28,AGWT,38085,14216
2019,28,AMCO,23286,14390
2019,28,AMWI,41983,8045
2019,28,BUFF,482,480
2019,28,BWTE,64491,23604
2019,28,CAGO,47525,9102
2019,28,CANV,3110,2064
2019,28,GADW,80880,26225
2019,28,GOLD,529,543
2019,28,MALL,139363,30772
2019,28,MERG,518,516
2019,28,NOPI,26633,3254
2019,28,NSHO,130813,35681
2019,28,POND,118747,16425
2019,28,REDH,7417,1446
2019,28,RUDU,1170,589
2019,28,SCAU,37348,12321
2019,28,SWAN,99,102
2019,29,AGWT,26254,9692
2019,29,AMCO,137867,49693
2019,29,AMWI,47378,30179
2019,29,BUFF,2690,1774
2019,29,BWTE,40620,13180
2019,29,CAGO,42150,8615
2019,29,CANV,9290,2367
2019,29,GADW,88481,32752
2019,29,GOLD,842,858
2019,29,MALL,167135,31184
2019,29,MERG,413,405
2019,29,NOPI,32024,11170
2019,29,NSHO,125773,42585
2019,29,POND,109795,24655
2019,29,REDH,6714,1861
2019,29,RNDU,1075,1100
2019,29,RUDU,22367,21851
2019,29,SCAU,33565,22034
2019,29,SWAN,79,77
2019,30,AGWT,66272,21208
2019,30,AMCO,71821,27512
2019,30,AMWI,61591,11229
2019,30,BUFF,105510,37089
2019,30,BWTE,157942,38956
2019,30,CAGO,135703,20851
2019,30,CANV,35854,13434
2019,30,GADW,199727,35705
2019,30,GOLD,37258,25676
2019,30,MALL,310709,27199
2019,30,MERG,1890,1855
2019,30,NOPI,20798,5417
2019,30,NSHO,166336,17613
2019,30,POND,247386,30527
2019,30,REDH,87114,33125
2019,30,RNDU,24006,12745
2019,30,RUDU,45613,9771
2019,30,SCAU,86788,28105
2019,31,AGWT,42863,7894
2019,31,AMCO,23413,7886
2019,31,AMWI,36140,11211
2019,31,BUFF,65916,22084
2019,31,BWTE,113273,37106
2019,31,CAGO,140388,31137
2019,31,CANV,17592,6057
2019,31,GADW,108372,35314
2019,31,GOLD,36966,17740
2019,31,MALL,327141,44112
2019,31,MERG,3800,1625
2019,31,NOPI,17216,4508
2019,31,NSHO,82983,20315
2019,31,POND,247444,33099
2019,31,REDH,41784,18953
2019,31,RNDU,16086,10371
2019,31,RUDU,5367,2676
2019,31,SCAU,33232,13217
2019,31,SWAN,726,602
2019,32,AGWT,41441,10001
2019,32,AMCO,25444,6912
2019,32,AMWI,87960,16475
2019,32,BUFF,5615,2835
2019,32,BWTE,301043,63588
2019,32,CAGO,122515,18505
2019,32,CANV,15931,4500
2019,32,GADW,427894,67038
2019,32,GOLD,7221,5148
2019,32,MALL,468789,42196
2019,32,MERG,1032,558
2019,32,NOPI,62921,15397
2019,32,NSHO,328189,47050
2019,32,POND,359802,25120
2019,32,REDH,11408,3845
2019,32,RNDU,25251,8232
2019,32,RUDU,44355,20225
2019,32,SCAU,128846,35569
2019,32,SWAN,132,132
2019,33,AGWT,7021,3495
2019,33,AMCO,4054,3193
2019,33,AMWI,22597,4944
2019,33,BUFF,1130,668
2019,33,BWTE,32317,11193
2019,33,CAGO,25413,6395
2019,33,CANV,3384,1447
2019,33,GADW,80975,21142
2019,33,MALL,136778,21148
2019,33,NOPI,40030,7393
2019,33,NSHO,112765,25987
2019,33,POND,109404,19923
2019,33,REDH,3724,1850
2019,33,RNDU,7428,5119
2019,33,RUDU,31367,33883
2019,33,SCAU,25534,16881
2019,34,AGWT,80628,16775
2019,34,AMCO,6452,2366
2019,34,AMWI,23063,8475
2019,34,BUFF,25567,10561
2019,34,BWTE,263262,69049
2019,34,CAGO,170292,43358
2019,34,CANV,52323,10668
2019,34,GADW,212079,49200
2019,34,GOLD,3993,1502
2019,34,MALL,299623,43474
2019,34,MERG,775,479
2019,34,NOPI,9134,2958
2019,34,NSHO,92109,16485
2019,34,POND,242083,34419
2019,34,REDH,10452,3079
2019,34,RNDU,22465,11202
2019,34,RUDU,5298,2901
2019,34,SCAU,57336,18425
2019,34,SWAN,148,89
2019,35,AGWT,39034,7906
2019,35,AMCO,10936,2904
2019,35,AMWI,8519,2928
2019,35,BUFF,11081,6457
2019,35,BWTE,64042,22207
2019,35,CAGO,66166,10539
2019,35,CANV,35059,9068
2019,35,GADW,78338,15251
2019,35,GOLD,3263,3099
2019,35,MALL,169372,15280
2019,35,MERG,2956,1784
2019,35,NOPI,13417,3782
2019,35,NSHO,38030,8206
2019,35,POND,166272,19558
2019,35,REDH,18421,4231
2019,35,RNDU,6737,5070
2019,35,RUDU,2439,1398
2019,35,SCAU,21284,14852
2019,36,AGWT,5306,1592
2019,36,AMWI,1764,1161
2019,36,BUFF,6577,3497
2019,36,BWTE,10922,8026
2019,36,CAGO,7394,1744
2019,36,CANV,3300,2610
2019,36,GADW,2290,1153
2019,36,GOLD,12911,5369
2019,36,MALL,11800,1674
2019,36,MERG,2193,1490
2019,36,NSHO,956,857
2019,36,POND,64861,10056
2019,36,RNDU,7177,1429
2019,36,SCAU,382,485
2019,37,AGWT,18147,3343
2019,37,AMCO,385,414
2019,37,AMWI,2346,558
2019,37,BUFF,17183,7026
2019,37,BWTE,38604,14148
2019,37,CAGO,87580,12947
2019,37,CANV,9138,3072
2019,37,GADW,18932,7426
2019,37,GOLD,18401,4367
2019,37,MALL,138114,31588
2019,37,MERG,5626,3605
2019,37,NOPI,1593,949
2019,37,NSHO,11450,3019
2019,37,POND,187984,26899
2019,37,REDH,851,288
2019,37,RNDU,11689,9130
2019,37,RUDU,2357,2012
2019,37,SCAU,30489,8062
2019,37,SWAN,956,1020
2019,38,AGWT,871,659
2019,38,BUFF,810,614
2019,38,BWTE,8610,8538
2019,38,CAGO,15381,7697
2019,38,GADW,2821,1135
2019,38,MALL,49963,7694
2019,38,POND,51069,8176
2019,38,RNDU,758,577
2019,39,AGWT,21305,8718
2019,39,AMCO,686,497
2019,39,AMWI,2535,1482
2019,39,BUFF,2780,1279
2019,39,BWTE,61497,15405
2019,39,CAGO,49382,7489
2019,39,CANV,10842,3211
2019,39,GADW,66802,27855
2019,39,GOLD,1637,1099
2019,39,MALL,122519,21814
2019,39,MERG,278,262
2019,39,NOPI,9389,3143
2019,39,NSHO,25954,5396
2019,39,POND,94088,12480
2019,39,REDH,8713,2568
2019,39,RNDU,5850,3048
2019,39,RUDU,13109,8510
2019,39,SCAU,15825,5622
2019,39,SWAN,1382,1161
2019,40,AGWT,26262,5028
2019,40,AMCO,14098,5193
2019,40,AMWI,6130,2086
2019,40,BUFF,27013,7136
2019,40,BWTE,37960,11998
2019,40,CAGO,74886,15494
2019,40,CANV,32773,9373
2019,40,GADW,48846,11303
2019,40,GOLD,10708,4068
2019,40,MALL,119074,17080
2019,40,MERG,346,369
2019,40,NOPI,2869,1364
2019,40,NSHO,22059,4614
2019,40,POND,137703,15495
2019,40,REDH,21330,5774
2019,40,RNDU,23484,10475
2019,40,RUDU,5389,2050
2019,40,SCAU,22450,5074
2019,41,AGWT,13737,3761
2019,41,AMCO,54004,27662
2019,41,AMWI,82619,22581
2019,41,BUFF,8481,7469
2019,41,BWTE,53426,15575
2019,41,CAGO,43234,10521
2019,41,CANV,13020,3253
2019,41,GADW,102408,17470
2019,41,MALL,207475,41979
2019,41,MERG,13360,14052
2019,41,NOPI,167901,39725
2019,41,NSHO,101075,22674
2019,41,POND,424218,97932
2019,41,REDH,3471,1256
2019,41,RNDU,11352,4201
2019,41,RUDU,3955,2789
2019,41,SCAU,15854,2302
2019,42,AGWT,5743,4207
2019,42,AMCO,34620,30093
2019,42,AMWI,42121,16298
2019,42,BUFF,525,504
2019,42,BWTE,30846,8141
2019,42,CAGO,29797,7395
2019,42,CANV,6141,4708
2019,42,GADW,85632,17628
2019,42,MALL,162636,33266
2019,42,MERG,588,590
2019,42,NOPI,55674,15937
2019,42,NSHO,38743,13443
2019,42,POND,244313,44226
2019,42,REDH,387,388
2019,42,RNDU,2424,2325
2019,42,RUDU,10223,6217
2019,42,SCAU,2326,1477
2019,43,AGWT,16699,6322
2019,43,AMCO,10722,9247
2019,43,AMWI,9742,7293
2019,43,BUFF,2673,2739
2019,43,BWTE,18401,9051
2019,43,CAGO,19175,4444
2019,43,CANV,4545,2980
2019,43,GADW,86125,21893
2019,43,MALL,151035,34479
2019,43,NOPI,43108,13087
2019,43,NSHO,31541,7843
2019,43,POND,150721,22947
2019,43,REDH,3150,2368
2019,43,RNDU,21374,14019
2019,43,RUDU,9791,10033
2019,43,SCAU,5917,4977
2019,44,AGWT,8498,6050
2019,44,AMCO,19054,7710
2019,44,AMWI,17993,5433
2019,44,BWTE,95474,41085
2019,44,CAGO,23700,7834
2019,44,CANV,6425,2460
2019,44,GADW,134970,32061
2019,44,MALL,249448,62855
2019,44,MERG,5413,5342
2019,44,NOPI,105853,26876
2019,44,NSHO,137717,37490
2019,44,POND,279348,62005
2019,44,REDH,1336,1282
2019,44,RUDU,8304,5098
2019,44,SCAU,6156,3968
2019,45,AGWT,28745,7190
2019,45,AMCO,150155,32773
2019,45,AMWI,74274,34647
2019,45,BUFF,6856,2907
2019,45,BWTE,537683,97366
2019,45,CAGO,203958,44506
2019,45,CANV,26020,4881
2019,45,GADW,371456,58623
2019,45,MALL,924305,87342
2019,45,MERG,2257,1165
2019,45,NOPI,133836,17992
2019,45,NSHO,322257,50916
2019,45,POND,247217,26444
2019,45,REDH,76222,15693
2019,45,RNDU,6658,3962
2019,45,RUDU,69015,25100
2019,45,SCAU,109143,29812
2019,46,AGWT,25432,5918
2019,46,AMCO,158120,36571
2019,46,AMWI,20245,9323
2019,46,BUFF,2979,1155
2019,46,BWTE,496853,69739
2019,46,CAGO,81851,18740
2019,46,CANV,13431,3391
2019,46,GADW,162593,28798
2019,46,MALL,474105,44046
2019,46,MERG,278,275
2019,46,NOPI,111333,15999
2019,46,NSHO,201121,29537
2019,46,POND,223815,22693
2019,46,REDH,71508,16346
2019,46,RNDU,707,488
2019,46,RUDU,37791,8897
2019,46,SCAU,54669,16363
2019,47,AMCO,1797,1739
2019,47,BWTE,22165,12713
2019,47,CAGO,8608,6436
2019,47,GADW,3567,2034
2019,47,MALL,47068,16243
2019,47,NOPI,5613,3792
2019,47,NSHO,21954,12194
2019,47,POND,16474,5246
2019,47,REDH,1730,1314
2019,47,RUDU,483,467
2019,48,AGWT,93197,22120
2019,48,AMCO,268474,48997
2019,48,AMWI,16416,9810
2019,48,BUFF,4772,1862
2019,48,BWTE,1343377,226071
2019,48,CAGO,113519,30927
2019,48,CANV,22332,6195
2019,48,GADW,347186,65932
2019,48,MALL,685255,78635
2019,48,MERG,1232,614
2019,48,NOPI,351557,62579
2019,48,NSHO,476974,87366
2019,48,POND,377576,36845
2019,48,REDH,110395,24723
2019,48,RNDU,11492,4520
2019,48,RUDU,58479,17583
2019,48,SCAU,60130,15363
2019,49,AGWT,19465,6017
2019,49,AMCO,181403,104329
2019,49,AMWI,4598,2958
2019,49,BUFF,874,540
2019,49,BWTE,316540,48141
2019,49,CAGO,51605,14927
2019,49,CANV,1784,970
2019,49,GADW,43447,10644
2019,49,MALL,229600,38608
2019,49,MERG,489,551
2019,49,NOPI,19277,4904
2019,49,NSHO,44469,10738
2019,49,POND,171045,18148
2019,49,REDH,23419,8727
2019,49,RNDU,6965,3127
2019,49,RUDU,5930,4495
2019,49,SCAU,11074,4620
2019,49,SWAN,187,150
2019,50,ABDU,16114,9349
2019,50,AGWT,4138,1947
2019,50,AMWI,2712,2638
2019,50,BUFF,7799,4099
2019,50,CAGO,115650,42770
2019,50,GOLD,63822,18718
2019,50,MALL,376236,109053
2019,50,MERG,113107,28954
2019,50,NSHO,2051,2111
2019,50,RNDU,114961,25812
2019,50,SCAU,5817,3080
2019,50,SWAN,2644,1088
2019,75,AGWT,62304,10862
2019,75,AMCO,27892,17117
2019,75,AMWI,23829,8937
2019,75,BUFF,59988,4888
2019,75,BWTE,135394,46016
2019,75,CAGO,90266,19123
2019,75,CANV,17089,8111
2019,75,GADW,23442,13462
2019,75,GOLD,48619,17302
2019,75,MALL,162241,67671
2019,75,MERG,12276,7422
2019,75,NOPI,9901,4723
2019,75,NSHO,56674,18856
2019,75,POND,149755,24854
2019,75,REDH,35432,21014
2019,75,RNDU,18080,6531
2019,75,RUDU,22185,14055
2019,75,SCAU,113956,34714
2019,76,AGWT,100028,26669
2019,76,AMCO,5841,4942
2019,76,AMWI,27088,5142
2019,76,BUFF,79544,13138
2019,76,BWTE,127780,24159
2019,76,CAGO,61863,20402
2019,76,CANV,13070,10794
2019,76,GADW,23463,7873
2019,76,GOLD,16447,5080
2019,76,MALL,194614,37245
2019,76,MERG,4627,2286
2019,76,NOPI,17225,7511
2019,76,NSHO,45809,14698
2019,76,POND,255199,21722
2019,76,REDH,8435,5620
2019,76,RNDU,19878,7605
2019,76,RUDU,12496,8041
2019,76,SCAU,61678,20214
2019,76,SWAN,2156,1037
2019,77,AGWT,453137,124664
2019,77,AMWI,206383,67698
2019,77,BUFF,186811,57709
2019,77,BWTE,145250,74540
2019,77,CAGO,105066,31471
2019,77,CANV,1871,1937
2019,77,GADW,13178,3889
2019,77,GOLD,125191,65308
2019,77,MALL,371172,73444
2019,77,MERG,14681,6802
2019,77,NOPI,59575,21750
2019,77,NSHO,35300,22011
2019,77,REDH,2247,2251
2019,77,RNDU,354331,131309
2019,77,SCAU,210118,55375
2019,77,SWAN,4335,2573
2022,1,AGWT,6612,2271
2022,1,AMWI,4077,2989
2022,1,BUFF,693,422
2022,1,CAGO,359,341
2022,1,GOLD,3584,1409
2022,1,MALL,11962,3093
2022,1,MERG,3783,3591
2022,1,NOPI,6074,3521
2022,1,SCAU,2146,521
2022,1,SWAN,869,468
2022,2,AGWT,11296,6484
2022,2,AMWI,29019,7732
2022,2,BUFF,4732,2267
2022,2,GOLD,26405,12370
2022,2,MALL,12489,6030
2022,2,NOPI,8780,1998
2022,2,NSHO,3196,1677
2022,2,RNDU,3835,2437
2022,2,SCAU,18521,4950
2022,2,SWAN,2703,958
2022,3,AGWT,70219,24676
2022,3,AMWI,49478,10792
2022,3,BUFF,5778,2156
2022,3,CAGO,816,841
2022,3,CANV,2059,1206
2022,3,GADW,5151,2444
2022,3,GOLD,47917,20877
2022,3,MALL,59484,15997
2022,3,MERG,359,370
2022,3,NOPI,36860,10215
2022,3,NSHO,27436,9182
2022,3,REDH,4831,3009
2022,3,RNDU,11353,5153
2022,3,SCAU,44717,14981
2022,3,SWAN,8472,2551
2022,4,AGWT,76921,28839
2022,4,AMWI,162039,23942
2022,4,BUFF,17119,6011
2022,4,BWTE,11164,10496
2022,4,CAGO,13299,12535
2022,4,CANV,19734,10763
2022,4,GADW,3292,1905
2022,4,GOLD,25408,12105
2022,4,MALL,158488,35530
2022,4,MERG,1375,954
2022,4,NOPI,82893,16462
2022,4,NSHO,79801,17612
2022,4,REDH,3367,2247
2022,4,RNDU,5441,4717
2022,4,RUDU,1608,1682
2022,4,SCAU,91636,21441
2022,4,SWAN,2707,1341
2022,5,AGWT,13837,5113
2022,5,AMWI,28437,6508
2022,5,BUFF,1159,694
2022,5,CAGO,1801,1266
2022,5,CANV,757,729
2022,5,GOLD,21375,13632
2022,5,MALL,13351,3405
2022,5,NOPI,32071,8211
2022,5,NSHO,16704,6398
2022,5,SCAU,5105,2827
2022,5,SWAN,1714,629
2022,6,AGWT,18412,6767
2022,6,AMWI,37840,9769
2022,6,BUFF,1928,1204
2022,6,CAGO,2397,1906
2022,6,CANV,504,480
2022,6,GOLD,2994,1316
2022,6,MALL,22947,5117
2022,6,MERG,1053,869
2022,6,NOPI,21338,5821
2022,6,NSHO,10419,3774
2022,6,REDH,322,307
2022,6,RNDU,2501,1547
2022,6,SCAU,13208,4536
2022,6,SWAN,2384,731
2022,7,AGWT,5625,3187
